,parcelid,logerror,transactiondate,class
36833,12029919,0.0257,2016-05-19,lowerror
36834,11653840,0.0286,2016-05-19,lowerror
36835,14392039,-0.0502,2016-05-19,lowerror
36836,12149706,0.0488,2016-05-19,lowerror
36837,11348706,0.1587,2016-05-19,higherror
36838,11485895,-0.0182,2016-05-19,lowerror
36839,14237159,0.008,2016-05-19,lowerror
36840,17288692,0.0109,2016-05-19,lowerror
36841,11899923,0.0208,2016-05-19,lowerror
36842,17203023,-0.009000000000000001,2016-05-19,lowerror
36843,11023956,-0.002,2016-05-19,lowerror
36844,12321877,0.006,2016-05-19,lowerror
36845,11934424,0.2271,2016-05-19,higherror
36846,12259239,-0.0715,2016-05-19,higherror
36847,11202369,0.1781,2016-05-19,higherror
36848,17290019,0.0315,2016-05-19,lowerror
36849,17167806,-0.0325,2016-05-19,lowerror
36850,12348462,0.008,2016-05-19,lowerror
36851,12260022,-0.1199,2016-05-19,higherror
36852,11670156,-0.0481,2016-05-19,lowerror
36853,11342284,0.0139,2016-05-19,lowerror
36854,11204604,0.001,2016-05-19,lowerror
36855,11535218,-0.1473,2016-05-19,higherror
36856,11078493,-0.004,2016-05-19,lowerror
36857,14670482,0.0363,2016-05-19,lowerror
36858,11241351,0.3112,2016-05-19,higherror
36859,12565925,-0.0747,2016-05-19,higherror
36860,10900379,0.0677,2016-05-19,lowerror
36861,13036632,0.006,2016-05-19,lowerror
36862,14682954,-0.001,2016-05-19,lowerror
36863,12148410,0.009000000000000001,2016-05-19,lowerror
36864,14706389,0.077,2016-05-19,higherror
36865,13925847,0.0392,2016-05-19,lowerror
36866,14734584,0.0198,2016-05-19,lowerror
36867,13852867,-0.451,2016-05-19,higherror
36868,14013679,0.0119,2016-05-19,lowerror
36869,17188559,0.0178,2016-05-19,lowerror
36870,10896825,0.005,2016-05-19,lowerror
36871,14302225,0.0488,2016-05-19,lowerror
36872,12150360,-0.1109,2016-05-19,higherror
36873,12484136,-0.046,2016-05-19,lowerror
36874,10970111,0.0159,2016-05-19,lowerror
36875,14654343,0.0535,2016-05-19,lowerror
36876,12749135,-0.008,2016-05-19,lowerror
36877,14653766,0.0325,2016-05-19,lowerror
36878,14722437,-0.044000000000000004,2016-05-19,lowerror
36879,11216919,0.0554,2016-05-19,lowerror
36880,11131987,-0.0325,2016-05-19,lowerror
36881,13052472,-0.006,2016-05-19,lowerror
36882,11754688,0.2247,2016-05-19,higherror
36883,11729067,-0.3798,2016-05-19,higherror
36884,11729067,-0.3581,2016-12-22,higherror
36885,14161076,-0.0294,2016-05-19,lowerror
36886,12335300,-0.0336,2016-05-19,lowerror
36887,10959867,0.0129,2016-05-19,lowerror
36888,10866432,-0.1567,2016-05-19,higherror
36889,11943750,0.0871,2016-05-19,higherror
36890,11068627,-0.0101,2016-05-19,lowerror
36891,11073114,0.0573,2016-05-19,lowerror
36892,14228581,-0.0202,2016-05-19,lowerror
36893,12335870,-0.1009,2016-05-19,higherror
36894,11345804,0.0266,2016-05-19,lowerror
36895,14714912,0.0159,2016-05-19,lowerror
36896,11227377,-0.0161,2016-05-19,lowerror
36897,11692386,0.1222,2016-05-19,higherror
36898,12088403,-0.045,2016-05-19,lowerror
36899,10914296,-0.0294,2016-05-19,lowerror
36900,10800863,-0.0387,2016-05-19,lowerror
36901,11031369,-0.0325,2016-05-19,lowerror
36902,12744117,0.2414,2016-05-19,higherror
36903,11225842,-0.3216,2016-05-19,higherror
36904,14438473,-0.045,2016-05-19,lowerror
36905,12470343,0.01,2016-05-19,lowerror
36906,12470203,0.0257,2016-05-19,lowerror
36907,12746532,-0.0212,2016-05-19,lowerror
36908,11716791,0.008,2016-05-19,lowerror
36909,14596388,-0.0182,2016-05-19,lowerror
36910,11648712,0.0198,2016-05-19,lowerror
36911,14463869,-0.0899,2016-05-19,higherror
36912,10899638,0.0344,2016-05-19,lowerror
36913,12076239,0.0516,2016-05-19,lowerror
36914,14663927,0.0208,2016-05-19,lowerror
36915,13953124,-0.0192,2016-05-19,lowerror
36916,14191304,-0.0121,2016-05-19,lowerror
36917,14455488,0.0373,2016-05-19,lowerror
36918,10913553,-0.044000000000000004,2016-05-19,lowerror
36919,13953421,0.3148,2016-05-19,higherror
36920,12759874,0.1476,2016-05-19,higherror
36921,12145946,-0.006,2016-05-19,lowerror
36922,11237653,0.0383,2016-05-19,lowerror
36923,11478307,-0.102,2016-05-19,higherror
36924,11904837,-0.0513,2016-05-19,lowerror
36925,14192559,-0.0566,2016-05-19,lowerror
36926,14308912,0.0564,2016-05-19,lowerror
36927,11542585,-0.0325,2016-05-19,lowerror
36928,12205190,0.0149,2016-05-19,lowerror
36929,14654263,-0.0758,2016-05-19,higherror
36930,12235652,0.4134,2016-05-19,higherror
36931,10958790,-0.0243,2016-05-19,lowerror
36932,17126656,0.0649,2016-05-19,lowerror
36933,17289432,0.0119,2016-05-19,lowerror
36934,13951446,0.1371,2016-05-19,higherror
36935,12528074,-0.0523,2016-05-19,lowerror
36936,11474733,0.0611,2016-05-19,lowerror
36937,11538198,-0.1109,2016-05-19,higherror
36938,11304044,-0.0587,2016-05-19,lowerror
36939,12558756,0.0402,2016-05-19,lowerror
36940,12030672,-0.0534,2016-05-19,lowerror
36941,13931769,-0.0598,2016-05-19,lowerror
36942,17289434,-0.003,2016-05-19,lowerror
36943,14431088,0.0237,2016-05-19,lowerror
36944,11589116,-0.0758,2016-05-19,higherror
36945,11542197,-0.19,2016-05-19,higherror
36946,14319718,-0.006,2016-05-19,lowerror
36947,13841685,0.0315,2016-05-19,lowerror
36948,11475383,0.1689,2016-05-19,higherror
36949,11882084,-0.0954,2016-05-19,higherror
36950,12017704,0.0315,2016-05-19,lowerror
36951,13030890,-0.0202,2016-05-19,lowerror
36952,10956481,0.0554,2016-05-19,lowerror
36953,12721880,-0.0419,2016-05-19,lowerror
36954,14723472,-0.0336,2016-05-19,lowerror
36955,10728250,-0.0182,2016-05-19,lowerror
36956,12262799,0.0354,2016-05-19,lowerror
36957,11145861,-0.0502,2016-05-19,lowerror
36958,14614494,0.0478,2016-05-19,lowerror
36959,14070461,0.0178,2016-05-19,lowerror
36960,11693522,-0.3025,2016-05-19,higherror
36961,17274695,0.008,2016-05-19,lowerror
36962,12350581,0.0871,2016-05-19,higherror
36963,12262294,-0.1684,2016-05-19,higherror
36964,12445949,-0.0315,2016-05-19,lowerror
36965,14070012,0.0,2016-05-19,
36966,14197026,0.0325,2016-05-19,lowerror
36967,12803113,0.006999999999999999,2016-05-19,lowerror
36968,17110464,-0.0305,2016-05-19,lowerror
36969,14128151,-0.0161,2016-05-19,lowerror
36970,11260742,-0.0576,2016-05-19,lowerror
36971,12021526,0.002,2016-05-19,lowerror
36972,13856390,0.0526,2016-05-19,lowerror
36973,11431220,-0.0346,2016-05-19,lowerror
36974,11654884,0.0276,2016-05-19,lowerror
36975,12658333,-0.2944,2016-05-19,higherror
36976,14599759,-2.323,2016-05-19,higherror
36977,11930657,0.0178,2016-05-19,lowerror
36978,13067184,0.002,2016-05-19,lowerror
36979,11713367,-0.2383,2016-05-19,higherror
36980,14155216,0.0169,2016-05-19,lowerror
36981,12021405,0.0276,2016-05-19,lowerror
36982,10982465,0.006999999999999999,2016-05-19,lowerror
36983,11197298,0.0208,2016-05-19,lowerror
36984,17260626,0.0237,2016-05-19,lowerror
36985,13026824,-0.0101,2016-05-19,lowerror
36986,13066047,-0.004,2016-05-19,lowerror
36987,14670911,-0.0171,2016-05-19,lowerror
36988,12444125,0.0237,2016-05-19,lowerror
36989,12014131,0.0573,2016-05-19,lowerror
36990,12798253,-0.0305,2016-05-19,lowerror
36991,12657658,0.0139,2016-05-19,lowerror
36992,14475593,-0.0151,2016-05-19,lowerror
36993,12049348,-0.006,2016-05-19,lowerror
36994,11573539,0.131,2016-05-19,higherror
36995,13066697,0.0334,2016-05-19,lowerror
36996,14684668,-0.0377,2016-05-19,lowerror
36997,10983442,0.0,2016-05-19,
36998,12795063,0.1972,2016-05-19,higherror
36999,11249819,-0.0325,2016-05-19,lowerror
37000,12573811,0.044000000000000004,2016-05-19,lowerror
37001,10861812,-0.0192,2016-05-19,lowerror
37002,12624650,-0.0566,2016-05-19,lowerror
37003,13964112,-0.0182,2016-05-19,lowerror
37004,12720336,-0.0233,2016-05-19,lowerror
37005,10843381,0.0159,2016-05-19,lowerror
37006,12797453,-0.0315,2016-05-19,lowerror
37007,13063595,-0.0121,2016-05-19,lowerror
37008,11908721,-0.005,2016-05-19,lowerror
37009,10796048,0.0667,2016-05-19,lowerror
37010,14482276,0.0247,2016-05-19,lowerror
37011,10976801,-0.0566,2016-05-19,lowerror
37012,12912162,0.009000000000000001,2016-05-19,lowerror
37013,14070976,0.0208,2016-05-19,lowerror
37014,12570804,0.0649,2016-05-19,lowerror
37015,11147073,0.0516,2016-05-19,lowerror
37016,13030694,0.0686,2016-05-19,lowerror
37017,12905439,-0.003,2016-05-19,lowerror
37018,11430397,-0.3871,2016-05-19,higherror
37019,12439361,0.1561,2016-05-19,higherror
37020,14676180,-0.0336,2016-05-19,lowerror
37021,17264181,0.0169,2016-05-19,lowerror
37022,11575412,-0.1199,2016-05-19,higherror
37023,10935656,0.0686,2016-05-20,lowerror
37024,10877819,-0.0576,2016-05-20,lowerror
37025,11609094,-0.0812,2016-05-20,higherror
37026,12106197,-0.2679,2016-05-20,higherror
37027,14728699,0.0431,2016-05-20,lowerror
37028,10852618,-0.2219,2016-05-20,higherror
37029,12873967,0.0325,2016-05-20,lowerror
37030,12327957,-0.0222,2016-05-20,lowerror
37031,11898060,-0.0111,2016-05-20,lowerror
37032,12098585,-0.1043,2016-05-20,higherror
37033,12607989,0.0469,2016-05-20,lowerror
37034,10788918,-0.1381,2016-05-20,higherror
37035,14610769,0.2531,2016-05-20,higherror
37036,10793449,0.0218,2016-05-20,lowerror
37037,17172475,0.0178,2016-05-20,lowerror
37038,12360969,0.0149,2016-05-20,lowerror
37039,14044498,0.0402,2016-05-20,lowerror
37040,11163383,-0.044000000000000004,2016-05-20,lowerror
37041,13867283,0.0208,2016-05-20,lowerror
37042,11304777,-0.0629,2016-05-20,lowerror
37043,10799511,-0.0555,2016-05-20,lowerror
37044,10731184,-0.5058,2016-05-20,higherror
37045,11116628,-0.009000000000000001,2016-05-20,lowerror
37046,11028557,0.1151,2016-05-20,higherror
37047,12938148,-0.0346,2016-05-20,lowerror
37048,12364426,0.0535,2016-05-20,lowerror
37049,14690670,0.0227,2016-05-20,lowerror
37050,14154330,-0.001,2016-05-20,lowerror
37051,12904125,0.0535,2016-05-20,lowerror
37052,13840746,-0.0121,2016-05-20,lowerror
37053,17192056,0.08800000000000001,2016-05-20,higherror
37054,11665673,-0.0101,2016-05-20,lowerror
37055,12389637,-0.045,2016-05-20,lowerror
37056,11999540,0.0325,2016-05-20,lowerror
37057,11134597,-0.0888,2016-05-20,higherror
37058,12180546,-0.1555,2016-05-20,higherror
37059,10804733,0.003,2016-05-20,lowerror
37060,12508288,0.0247,2016-05-20,lowerror
37061,12520416,0.1319,2016-05-20,higherror
37062,14231861,-0.005,2016-05-20,lowerror
37063,11793676,0.3853,2016-05-20,higherror
37064,12905495,0.006999999999999999,2016-05-20,lowerror
37065,11526525,0.0139,2016-05-20,lowerror
37066,11013136,0.0315,2016-05-20,lowerror
37067,12944086,-0.003,2016-05-20,lowerror
37068,17140853,-0.0812,2016-05-20,higherror
37069,13098535,-0.008,2016-05-20,lowerror
37070,11975455,0.0834,2016-05-20,higherror
37071,14231189,-0.0377,2016-05-20,lowerror
37072,11802865,-0.3467,2016-05-20,higherror
37073,14608046,-0.006999999999999999,2016-05-20,lowerror
37074,11538522,-0.0315,2016-05-20,lowerror
37075,10727067,0.0431,2016-05-20,lowerror
37076,14608377,0.009000000000000001,2016-05-20,lowerror
37077,12528492,-0.0398,2016-05-20,lowerror
37078,11110016,-0.005,2016-05-20,lowerror
37079,11803150,0.179,2016-05-20,higherror
37080,12215373,0.0305,2016-05-20,lowerror
37081,12960051,0.0188,2016-05-20,lowerror
37082,17226315,0.0159,2016-05-20,lowerror
37083,14362625,0.01,2016-05-20,lowerror
37084,11146780,0.0478,2016-05-20,lowerror
37085,14095866,0.0218,2016-05-20,lowerror
37086,14621003,0.0109,2016-05-20,lowerror
37087,11744312,0.179,2016-05-20,higherror
37088,14026185,-0.0171,2016-05-20,lowerror
37089,14229518,0.0742,2016-05-20,higherror
37090,14739552,-0.0758,2016-05-20,higherror
37091,12182060,0.0459,2016-05-20,lowerror
37092,12334287,-0.002,2016-05-20,lowerror
37093,11919762,0.077,2016-05-20,higherror
37094,12870720,0.08800000000000001,2016-05-20,higherror
37095,11305065,0.0109,2016-05-20,lowerror
37096,12519912,-0.0141,2016-05-20,lowerror
37097,14345660,0.0149,2016-05-20,lowerror
37098,12869815,0.0488,2016-05-20,lowerror
37099,17222334,-0.009000000000000001,2016-05-20,lowerror
37100,14649351,0.009000000000000001,2016-05-20,lowerror
37101,17264525,0.0573,2016-05-20,lowerror
37102,12333580,0.01,2016-05-20,lowerror
37103,12928554,0.0119,2016-05-20,lowerror
37104,12358434,-0.0932,2016-05-20,higherror
37105,14396444,0.004,2016-05-20,lowerror
37106,17191931,0.0334,2016-05-20,lowerror
37107,11609395,0.0363,2016-05-20,lowerror
37108,11434852,-0.0377,2016-05-20,lowerror
37109,11146862,0.002,2016-05-20,lowerror
37110,10740070,-0.005,2016-05-20,lowerror
37111,11996070,0.0926,2016-05-20,higherror
37112,12183876,0.0469,2016-05-20,lowerror
37113,10788992,-0.0336,2016-05-20,lowerror
37114,17169612,-0.0356,2016-05-20,lowerror
37115,10731666,-0.0212,2016-05-20,lowerror
37116,10801533,0.0208,2016-05-20,lowerror
37117,14725393,-0.0294,2016-05-20,lowerror
37118,12528281,-0.0222,2016-05-20,lowerror
37119,17118636,-0.006999999999999999,2016-05-20,lowerror
37120,14081141,-0.4262,2016-05-20,higherror
37121,12181887,-0.2206,2016-05-20,higherror
37122,17266895,0.005,2016-05-20,lowerror
37123,14024085,0.0733,2016-05-20,higherror
37124,12981852,0.0188,2016-05-20,lowerror
37125,10889712,-0.006,2016-05-20,lowerror
37126,14363409,0.0208,2016-05-20,lowerror
37127,12337241,0.0109,2016-05-20,lowerror
37128,11285100,-0.0661,2016-05-20,lowerror
37129,11706277,0.0639,2016-05-20,lowerror
37130,11115084,0.0383,2016-05-20,lowerror
37131,11043878,0.0908,2016-05-20,higherror
37132,12888605,0.0411,2016-05-20,lowerror
37133,14458261,0.0129,2016-05-20,lowerror
37134,11523922,-0.1109,2016-05-20,higherror
37135,11144012,-0.0471,2016-05-20,lowerror
37136,10798146,-0.0587,2016-05-20,lowerror
37137,12950168,0.0649,2016-05-20,lowerror
37138,14168655,-0.1143,2016-05-20,higherror
37139,14356268,-0.0101,2016-05-20,lowerror
37140,11288043,-0.002,2016-05-20,lowerror
37141,14609928,0.0286,2016-05-20,lowerror
37142,14222900,0.0257,2016-05-20,lowerror
37143,12344013,-0.0253,2016-05-20,lowerror
37144,11314580,-0.078,2016-05-20,higherror
37145,12102762,-0.009000000000000001,2016-05-20,lowerror
37146,14465093,-0.0233,2016-05-20,lowerror
37147,13092856,0.2223,2016-05-20,higherror
37148,14246613,0.0257,2016-05-20,lowerror
37149,12027781,-0.0387,2016-05-20,lowerror
37150,11667201,0.0469,2016-05-20,lowerror
37151,11296985,0.1035,2016-05-20,higherror
37152,12534696,0.006999999999999999,2016-05-20,lowerror
37153,12350240,-0.0222,2016-05-20,lowerror
37154,12883748,-0.009000000000000001,2016-05-20,lowerror
37155,17289835,-0.006,2016-05-20,lowerror
37156,14214675,-0.0704,2016-05-20,higherror
37157,11896401,0.1213,2016-05-20,higherror
37158,12213882,-0.1578,2016-05-20,higherror
37159,13851954,0.001,2016-05-20,lowerror
37160,11060391,-0.0704,2016-05-20,higherror
37161,12320591,0.0139,2016-05-20,lowerror
37162,14695310,-0.002,2016-05-20,lowerror
37163,12348737,0.003,2016-05-20,lowerror
37164,12913382,-0.0182,2016-05-20,lowerror
37165,11981705,-0.0502,2016-05-20,lowerror
37166,14221770,0.008,2016-05-20,lowerror
37167,10807403,0.0944,2016-05-20,higherror
37168,11016946,-0.0212,2016-05-20,lowerror
37169,14238510,-0.0243,2016-05-20,lowerror
37170,17193026,0.1807,2016-05-20,higherror
37171,13093431,-0.0161,2016-05-20,lowerror
37172,12970306,0.0296,2016-05-20,lowerror
37173,11899587,0.0139,2016-05-20,lowerror
37174,14001751,-0.006,2016-05-20,lowerror
37175,12037169,0.1773,2016-05-20,higherror
37176,13834678,-0.0151,2016-05-20,lowerror
37177,14745504,0.0247,2016-05-20,lowerror
37178,12625829,-0.0629,2016-05-20,lowerror
37179,12893126,0.1053,2016-05-20,higherror
37180,10803961,-0.003,2016-05-20,lowerror
37181,12951340,-0.0356,2016-05-20,lowerror
37182,12919207,-0.0336,2016-05-20,lowerror
37183,13094899,0.004,2016-05-20,lowerror
37184,11552055,-0.044000000000000004,2016-05-20,lowerror
37185,17264939,-0.003,2016-05-20,lowerror
37186,12951051,-0.0171,2016-05-20,lowerror
37187,14247570,0.845,2016-05-20,higherror
37188,17172092,-0.0263,2016-05-20,lowerror
37189,14370207,0.044000000000000004,2016-05-20,lowerror
37190,12028061,0.7636,2016-05-20,higherror
37191,14237539,-0.0429,2016-05-20,lowerror
37192,12917640,0.2942,2016-05-20,higherror
37193,11534775,0.009000000000000001,2016-05-20,lowerror
37194,13835922,-0.0202,2016-05-20,lowerror
37195,11112931,-0.0284,2016-05-20,lowerror
37196,14465068,-0.0212,2016-05-20,lowerror
37197,14043512,0.004,2016-05-20,lowerror
37198,14462955,0.1484,2016-05-20,higherror
37199,14499456,-0.0294,2016-05-20,lowerror
37200,12540213,0.003,2016-05-20,lowerror
37201,14251811,0.0843,2016-05-20,higherror
37202,12187674,-1.1740000000000002,2016-05-20,higherror
37203,10917334,1.214,2016-05-20,higherror
37204,12386878,-0.0111,2016-05-20,lowerror
37205,12879451,0.0139,2016-05-20,lowerror
37206,14715166,0.1467,2016-05-20,higherror
37207,11532144,0.045,2016-05-20,lowerror
37208,11909737,0.0392,2016-05-20,lowerror
37209,12909647,0.0208,2016-05-20,lowerror
37210,12036021,-0.1256,2016-05-20,higherror
37211,12530910,-0.0502,2016-05-20,lowerror
37212,11520953,0.1204,2016-05-20,higherror
37213,14241130,0.1026,2016-05-20,higherror
37214,11027342,0.0178,2016-05-20,lowerror
37215,12618932,0.62,2016-05-20,higherror
37216,17142427,0.01,2016-05-20,lowerror
37217,14464643,0.006,2016-05-20,lowerror
37218,14466198,0.7481,2016-05-20,higherror
37219,14253672,-0.0111,2016-05-20,lowerror
37220,14043933,0.0119,2016-05-20,lowerror
37221,10928290,0.0686,2016-05-20,lowerror
37222,12192284,-0.046,2016-05-20,lowerror
37223,12878432,-0.0608,2016-05-20,lowerror
37224,11901137,-0.0576,2016-05-20,lowerror
37225,12638925,0.0383,2016-05-20,lowerror
37226,12035921,0.0507,2016-05-20,lowerror
37227,12626233,0.0257,2016-05-20,lowerror
37228,14169196,-0.002,2016-05-20,lowerror
37229,17134501,0.0788,2016-05-20,higherror
37230,13859110,-0.0683,2016-05-20,lowerror
37231,14233539,0.0,2016-05-20,
37232,14668119,-0.1851,2016-05-20,higherror
37233,12310728,0.5944,2016-05-20,higherror
37234,14030209,0.004,2016-05-20,lowerror
37235,14354394,0.044000000000000004,2016-05-20,lowerror
37236,11144669,0.0109,2016-05-20,lowerror
37237,14033867,-0.008,2016-05-20,lowerror
37238,11037398,0.0266,2016-05-20,lowerror
37239,17223625,0.0305,2016-05-20,lowerror
37240,12118575,-0.1267,2016-05-20,higherror
37241,11615529,-0.0823,2016-05-20,higherror
37242,13851456,-0.0608,2016-05-20,lowerror
37243,12036657,-0.006999999999999999,2016-05-20,lowerror
37244,12921126,0.0658,2016-05-20,lowerror
37245,11979657,-0.0192,2016-05-20,lowerror
37246,12103850,-0.003,2016-05-20,lowerror
37247,14464780,0.0139,2016-05-20,lowerror
37248,14727267,0.1931,2016-05-20,higherror
37249,12513768,0.0188,2016-05-20,lowerror
37250,11532393,0.0554,2016-05-20,lowerror
37251,12540157,-0.0212,2016-05-20,lowerror
37252,17239082,0.008,2016-05-20,lowerror
37253,10798808,-0.0263,2016-05-20,lowerror
37254,11418895,0.005,2016-05-20,lowerror
37255,12895719,-0.1439,2016-05-20,higherror
37256,12881799,0.0119,2016-05-20,lowerror
37257,12655856,0.0383,2016-05-20,lowerror
37258,14217208,0.0149,2016-05-20,lowerror
37259,11995275,-0.0398,2016-05-20,lowerror
37260,12611407,0.1714,2016-05-20,higherror
37261,12669140,0.1561,2016-05-20,higherror
37262,10849843,-0.2144,2016-05-20,higherror
37263,14654452,-0.1188,2016-05-20,higherror
37264,14246112,-0.002,2016-05-20,lowerror
37265,11014974,-0.003,2016-05-20,lowerror
37266,12035286,0.0573,2016-05-20,lowerror
37267,14596155,0.006,2016-05-20,lowerror
37268,12682120,0.0188,2016-05-20,lowerror
37269,17096481,0.0573,2016-05-20,lowerror
37270,11199152,0.0516,2016-05-20,lowerror
37271,10766866,0.004,2016-05-20,lowerror
37272,11249394,-0.0131,2016-05-20,lowerror
37273,12554594,0.0119,2016-05-20,lowerror
37274,12719106,0.0119,2016-05-20,lowerror
37275,10981781,0.006999999999999999,2016-05-20,lowerror
37276,11337194,0.044000000000000004,2016-05-20,lowerror
37277,10982157,-0.1009,2016-05-20,higherror
37278,12155967,-0.0888,2016-05-20,higherror
37279,14643756,0.003,2016-05-20,lowerror
37280,14197482,-0.0263,2016-05-20,lowerror
37281,12229916,0.0315,2016-05-20,lowerror
37282,14730349,-0.0101,2016-05-20,lowerror
37283,10768681,-0.0212,2016-05-20,lowerror
37284,14684878,0.0286,2016-05-20,lowerror
37285,17059098,-0.0111,2016-05-20,lowerror
37286,11087236,-0.008,2016-05-20,lowerror
37287,10769427,0.0488,2016-05-20,lowerror
37288,14127581,-0.006999999999999999,2016-05-20,lowerror
37289,10984530,-0.009000000000000001,2016-05-20,lowerror
37290,12553590,-0.0284,2016-05-20,lowerror
37291,11260359,-0.172,2016-05-20,higherror
37292,14704894,0.0421,2016-05-20,lowerror
37293,10714961,-0.0715,2016-05-20,higherror
37294,14179013,0.0169,2016-05-20,lowerror
37295,12485722,-0.006,2016-05-20,lowerror
